asset_id,asset_type,latitude,longitude,neighbourhood,ward,service_district,service_frequency,service_pressure_score,data_quality_risk_score,governance_maturity_score,access_risk_level,ai_readiness_score,stale_days,open_issue_count,risk_index,risk_tier,color_r,color_g,color_b,color_a,last_updated
ASSET-00484,Public Realm Asset,43.797221,-79.161767,Downtown Yonge East,Ward 10,South District,3x weekly,76,31,68,Low,46,72,0,51.3,Moderate,255,193,7,170,2026-02-13
ASSET-00485,Recycling Bin,43.605469,-79.576338,York University Heights,Ward 10,West District,Weekly,69,44,81,Low,54,0,0,41.1,Moderate,255,193,7,170,2026-04-26
ASSET-00486,Public Realm Asset,43.595158,-79.454204,Agincourt South,Ward 22,East District,Daily,77,51,56,Low,46,35,0,55.4,High,255,127,14,190,2026-03-22
ASSET-00487,Park Waste Bin,43.643364,-79.613385,Scarborough Village,Ward 12,North District,Weekly,69,69,92,High,49,0,1,66.4,High,255,127,14,190,2026-04-26
ASSET-00488,Public Realm Asset,43.719581,-79.332678,High Park North,Ward 8,East District,On demand,75,67,80,Low,53,86,0,61.1,High,255,127,14,190,2026-01-30
ASSET-00489,Litter Bin,43.764048,-79.416545,York University Heights,Ward 12,South District,On demand,67,60,76,Low,43,45,0,51.9,Moderate,255,193,7,170,2026-03-12
ASSET-00490,Public Realm Asset,43.803482,-79.192596,North York Centre,Ward 14,South District,On demand,44,71,82,Low,40,0,1,42.3,Moderate,255,193,7,170,2026-04-26
ASSET-00491,Litter Bin,43.726426,-79.59546,Scarborough Village,Ward 23,West District,On demand,69,0,84,Low,73,78,1,39.1,Moderate,255,193,7,170,2026-02-07
ASSET-00492,Container,43.806589,-79.543016,Annex,Ward 4,South District,3x weekly,100,26,55,High,60,101,1,84.4,Critical,214,39,40,210,2026-01-15
ASSET-00493,Recycling Bin,43.653316,-79.548145,Waterfront Communities,Ward 14,West District,Weekly,100,38,91,Low,60,95,0,60.1,High,255,127,14,190,2026-01-21
ASSET-00494,Recycling Bin,43.69469,-79.31283,Etobicoke Centre,Ward 9,East District,Daily,87,75,83,Low,58,11,3,63.7,High,255,127,14,190,2026-04-15
ASSET-00495,Public Realm Asset,43.782776,-79.250707,North York Centre,Ward 11,East District,On demand,54,45,100,Low,73,77,1,44.0,Moderate,255,193,7,170,2026-02-08
ASSET-00496,Container,43.625349,-79.356601,Etobicoke Centre,Ward 17,South District,Daily,62,50,30,Medium,23,33,3,68.8,High,255,127,14,190,2026-03-24
ASSET-00497,Container,43.671633,-79.596085,Etobicoke Centre,Ward 19,West District,Daily,70,33,100,Medium,64,104,0,55.4,High,255,127,14,190,2026-01-12
ASSET-00498,Park Waste Bin,43.792624,-79.213859,North York Centre,Ward 12,South District,2x weekly,60,28,77,High,54,16,3,60.0,High,255,127,14,190,2026-04-10
ASSET-00499,Container,43.655899,-79.250785,Etobicoke Centre,Ward 16,West District,3x weekly,38,51,84,Medium,61,14,2,45.5,Moderate,255,193,7,170,2026-04-12
ASSET-00500,Container,43.784899,-79.591299,Etobicoke Centre,Ward 22,South District,Daily,67,56,73,Medium,44,62,1,63.4,High,255,127,14,190,2026-02-23
ASSET-00501,Litter Bin,43.606338,-79.523035,Flemingdon Park,Ward 16,East District,2x weekly,51,33,70,Medium,53,16,0,43.8,Moderate,255,193,7,170,2026-04-10
ASSET-00502,Park Waste Bin,43.628523,-79.552253,High Park North,Ward 16,West District,3x weekly,58,3,65,Low,64,34,0,32.4,Low,44,160,44,160,2026-03-23
ASSET-00503,Park Waste Bin,43.665038,-79.482284,High Park North,Ward 24,South District,On demand,60,48,88,Low,63,20,0,40.3,Moderate,255,193,7,170,2026-04-06
ASSET-00504,Recycling Bin,43.745019,-79.59122,Scarborough Village,Ward 24,South District,On demand,51,30,60,Low,57,0,0,34.8,Low,44,160,44,160,2026-04-26
ASSET-00505,Container,43.788872,-79.548734,Annex,Ward 3,East District,On demand,74,25,66,Medium,48,9,3,55.3,High,255,127,14,190,2026-04-17
ASSET-00506,Container,43.774875,-79.556912,Waterfront Communities,Ward 6,North District,3x weekly,61,19,83,Medium,73,0,0,38.4,Moderate,255,193,7,170,2026-04-26
ASSET-00507,Public Realm Asset,43.652937,-79.395596,Waterfront Communities,Ward 12,North District,2x weekly,65,97,79,Low,29,6,0,56.8,High,255,127,14,190,2026-04-20
ASSET-00508,Container,43.603105,-79.427441,Scarborough Village,Ward 21,West District,Daily,60,19,89,Medium,74,24,3,45.9,Moderate,255,193,7,170,2026-04-02
ASSET-00509,Container,43.768721,-79.223387,Agincourt South,Ward 6,South District,On demand,98,30,100,Low,76,75,0,52.7,Moderate,255,193,7,170,2026-02-10
ASSET-00510,Recycling Bin,43.634888,-79.394879,High Park North,Ward 24,West District,2x weekly,70,0,69,High,69,77,0,58.3,High,255,127,14,190,2026-02-08
ASSET-00511,Recycling Bin,43.673123,-79.224494,Etobicoke Centre,Ward 25,North District,3x weekly,60,75,95,Low,44,42,1,51.8,Moderate,255,193,7,170,2026-03-15
ASSET-00512,Park Waste Bin,43.61898,-79.529647,York University Heights,Ward 14,West District,Daily,26,17,100,Low,72,34,2,22.4,Low,44,160,44,160,2026-03-23
ASSET-00513,Recycling Bin,43.64286,-79.365775,Etobicoke Centre,Ward 1,North District,2x weekly,100,73,100,Medium,66,38,0,69.7,High,255,127,14,190,2026-03-19
ASSET-00514,Park Waste Bin,43.632612,-79.491824,Scarborough Village,Ward 13,East District,Weekly,93,12,77,High,66,3,3,65.1,High,255,127,14,190,2026-04-23
ASSET-00515,Park Waste Bin,43.803238,-79.173834,York University Heights,Ward 17,South District,On demand,49,26,64,Medium,60,76,0,49.6,Moderate,255,193,7,170,2026-02-09
ASSET-00516,Park Waste Bin,43.6745,-79.579972,North York Centre,Ward 21,East District,2x weekly,38,42,94,Low,70,25,0,30.2,Low,44,160,44,160,2026-04-01
ASSET-00517,Park Waste Bin,43.744736,-79.518568,High Park North,Ward 21,East District,2x weekly,86,42,64,Low,43,63,1,59.8,High,255,127,14,190,2026-02-22
ASSET-00518,Park Waste Bin,43.59015,-79.219492,Kensington Chinatown,Ward 5,North District,Daily,70,31,59,Medium,62,11,2,55.4,High,255,127,14,190,2026-04-15
ASSET-00519,Recycling Bin,43.695414,-79.458439,Flemingdon Park,Ward 1,South District,2x weekly,73,65,63,High,42,62,1,80.2,Critical,214,39,40,210,2026-02-23
ASSET-00520,Public Realm Asset,43.644774,-79.20212,Flemingdon Park,Ward 2,North District,2x weekly,61,17,58,Medium,59,19,1,47.2,Moderate,255,193,7,170,2026-04-07
ASSET-00521,Public Realm Asset,43.702071,-79.422207,York University Heights,Ward 12,East District,3x weekly,14,0,63,Low,72,62,2,24.1,Low,44,160,44,160,2026-02-23
ASSET-00522,Litter Bin,43.597007,-79.525954,Agincourt South,Ward 5,East District,On demand,50,68,67,High,42,59,0,69.9,High,255,127,14,190,2026-02-26
ASSET-00523,Litter Bin,43.707266,-79.389413,Kensington Chinatown,Ward 12,North District,2x weekly,64,0,87,Low,76,53,2,35.6,Moderate,255,193,7,170,2026-03-04
ASSET-00524,Park Waste Bin,43.595743,-79.413442,High Park North,Ward 19,East District,Weekly,18,75,69,Medium,41,55,3,55.9,High,255,127,14,190,2026-03-02
ASSET-00525,Container,43.629904,-79.445314,Etobicoke Centre,Ward 20,West District,Weekly,50,45,48,Low,33,73,1,52.5,Moderate,255,193,7,170,2026-02-12
ASSET-00526,Public Realm Asset,43.767737,-79.511011,North York Centre,Ward 10,South District,Daily,52,65,64,Low,36,58,1,54.2,Moderate,255,193,7,170,2026-02-27
ASSET-00527,Park Waste Bin,43.605218,-79.611188,Scarborough Village,Ward 19,South District,3x weekly,76,78,71,Low,37,70,0,64.5,High,255,127,14,190,2026-02-15
ASSET-00528,Litter Bin,43.669369,-79.606152,Agincourt South,Ward 11,North District,2x weekly,64,66,61,Medium,36,73,3,73.1,High,255,127,14,190,2026-02-12
ASSET-00529,Park Waste Bin,43.730637,-79.30789,Kensington Chinatown,Ward 25,North District,On demand,63,43,72,Low,58,53,0,47.2,Moderate,255,193,7,170,2026-03-04
ASSET-00530,Recycling Bin,43.654772,-79.176854,Etobicoke Centre,Ward 14,South District,Weekly,80,27,58,Low,45,81,1,56.6,High,255,127,14,190,2026-02-04
ASSET-00531,Litter Bin,43.691844,-79.499918,Waterfront Communities,Ward 18,North District,2x weekly,80,70,63,Medium,42,36,1,70.9,High,255,127,14,190,2026-03-21
ASSET-00532,Recycling Bin,43.604216,-79.577514,Waterfront Communities,Ward 22,West District,3x weekly,82,27,84,Low,71,37,0,44.6,Moderate,255,193,7,170,2026-03-20
ASSET-00533,Park Waste Bin,43.646731,-79.403358,Annex,Ward 4,South District,On demand,68,12,75,Low,67,0,2,36.4,Moderate,255,193,7,170,2026-04-26
ASSET-00534,Litter Bin,43.798003,-79.243992,Waterfront Communities,Ward 10,East District,Weekly,87,55,81,High,49,102,0,81.5,Critical,214,39,40,210,2026-01-14
ASSET-00535,Park Waste Bin,43.795979,-79.201779,Scarborough Village,Ward 22,North District,2x weekly,42,76,89,High,56,36,1,64.2,High,255,127,14,190,2026-03-21
ASSET-00536,Recycling Bin,43.632465,-79.46263,Scarborough Village,Ward 1,North District,3x weekly,85,13,59,Medium,55,21,0,52.5,Moderate,255,193,7,170,2026-04-05
ASSET-00537,Container,43.712235,-79.487545,North York Centre,Ward 6,West District,2x weekly,87,32,79,Low,51,23,0,47.1,Moderate,255,193,7,170,2026-04-03
ASSET-00538,Park Waste Bin,43.627813,-79.566372,North York Centre,Ward 20,West District,On demand,21,36,50,Low,56,120,1,44.1,Moderate,255,193,7,170,2025-12-27
ASSET-00539,Litter Bin,43.741492,-79.191485,Waterfront Communities,Ward 23,West District,Weekly,81,40,95,Low,58,12,2,46.8,Moderate,255,193,7,170,2026-04-14
ASSET-00540,Container,43.681889,-79.469674,High Park North,Ward 16,North District,3x weekly,67,65,86,Medium,45,55,1,62.6,High,255,127,14,190,2026-03-02
ASSET-00541,Litter Bin,43.617303,-79.168939,York University Heights,Ward 17,East District,On demand,59,40,54,Low,50,136,0,55.9,High,255,127,14,190,2025-12-11
ASSET-00542,Public Realm Asset,43.712427,-79.572498,Downtown Yonge East,Ward 17,West District,2x weekly,93,51,75,High,46,36,2,79.3,Critical,214,39,40,210,2026-03-21
ASSET-00543,Public Realm Asset,43.77831,-79.167559,Kensington Chinatown,Ward 20,North District,2x weekly,67,10,79,Low,62,39,3,41.5,Moderate,255,193,7,170,2026-03-18
ASSET-00544,Public Realm Asset,43.6421,-79.337574,High Park North,Ward 6,West District,On demand,21,19,66,High,61,116,0,51.9,Moderate,255,193,7,170,2025-12-31
ASSET-00545,Park Waste Bin,43.77876,-79.400419,Kensington Chinatown,Ward 1,West District,Daily,72,3,92,Medium,82,27,0,39.1,Moderate,255,193,7,170,2026-03-30
ASSET-00546,Public Realm Asset,43.638084,-79.581043,Annex,Ward 3,West District,Daily,34,7,64,Low,71,84,3,37.7,Moderate,255,193,7,170,2026-02-01
ASSET-00547,Public Realm Asset,43.677628,-79.248133,High Park North,Ward 9,South District,Daily,30,0,66,Medium,63,65,2,37.4,Moderate,255,193,7,170,2026-02-20
ASSET-00548,Litter Bin,43.804488,-79.565424,High Park North,Ward 12,East District,Weekly,53,63,42,Low,28,30,3,58.8,High,255,127,14,190,2026-03-27
ASSET-00549,Litter Bin,43.699387,-79.432436,Annex,Ward 22,North District,2x weekly,65,47,65,Low,40,46,0,49.6,Moderate,255,193,7,170,2026-03-11
ASSET-00550,Park Waste Bin,43.754393,-79.588513,Flemingdon Park,Ward 3,East District,2x weekly,71,16,75,Medium,74,61,1,52.3,Moderate,255,193,7,170,2026-02-24
ASSET-00551,Public Realm Asset,43.742209,-79.584671,Agincourt South,Ward 9,South District,Weekly,41,33,84,Low,65,50,0,33.7,Low,44,160,44,160,2026-03-07
ASSET-00552,Litter Bin,43.777374,-79.338558,Annex,Ward 23,West District,3x weekly,77,0,93,Medium,73,32,2,44.3,Moderate,255,193,7,170,2026-03-25
ASSET-00553,Public Realm Asset,43.68503,-79.309121,Etobicoke Centre,Ward 22,South District,3x weekly,33,22,69,Low,68,15,1,28.2,Low,44,160,44,160,2026-04-11
ASSET-00554,Container,43.626067,-79.239441,Waterfront Communities,Ward 22,North District,Weekly,50,42,53,High,47,29,1,63.1,High,255,127,14,190,2026-03-28
ASSET-00555,Public Realm Asset,43.705558,-79.283516,Waterfront Communities,Ward 3,East District,2x weekly,60,26,48,Medium,52,57,0,54.3,Moderate,255,193,7,170,2026-02-28
ASSET-00556,Container,43.763052,-79.375605,Flemingdon Park,Ward 19,North District,2x weekly,66,53,52,Low,47,109,2,66.2,High,255,127,14,190,2026-01-07
ASSET-00557,Litter Bin,43.62368,-79.236852,Scarborough Village,Ward 22,North District,Weekly,46,77,87,High,58,66,1,70.0,High,255,127,14,190,2026-02-19
ASSET-00558,Public Realm Asset,43.800464,-79.504462,Annex,Ward 18,West District,Daily,87,41,40,Medium,50,2,2,67.0,High,255,127,14,190,2026-04-24
ASSET-00559,Public Realm Asset,43.7218,-79.470403,Annex,Ward 3,South District,2x weekly,60,64,40,Low,37,50,1,60.5,High,255,127,14,190,2026-03-07
ASSET-00560,Litter Bin,43.744351,-79.249502,North York Centre,Ward 8,South District,Weekly,60,47,59,Low,45,93,0,54.9,Moderate,255,193,7,170,2026-01-23
ASSET-00561,Public Realm Asset,43.817776,-79.608146,Etobicoke Centre,Ward 15,West District,Weekly,59,50,61,Low,50,77,0,53.1,Moderate,255,193,7,170,2026-02-08
ASSET-00562,Public Realm Asset,43.805862,-79.536656,Flemingdon Park,Ward 21,West District,Daily,96,61,61,Medium,36,58,0,74.9,High,255,127,14,190,2026-02-27
ASSET-00563,Container,43.685954,-79.546296,North York Centre,Ward 1,West District,On demand,34,50,81,Medium,46,0,1,40.7,Moderate,255,193,7,170,2026-04-26
ASSET-00564,Container,43.609349,-79.439172,North York Centre,Ward 7,South District,2x weekly,55,11,80,High,68,54,2,55.3,High,255,127,14,190,2026-03-03
ASSET-00565,Recycling Bin,43.595453,-79.235924,Agincourt South,Ward 11,South District,2x weekly,84,74,65,Medium,31,21,3,75.2,Critical,214,39,40,210,2026-04-05
ASSET-00566,Recycling Bin,43.601643,-79.60188,Waterfront Communities,Ward 11,East District,2x weekly,72,30,71,Medium,51,73,0,57.1,High,255,127,14,190,2026-02-12
ASSET-00567,Litter Bin,43.5926,-79.257809,Waterfront Communities,Ward 6,South District,3x weekly,21,67,75,High,48,29,1,56.1,High,255,127,14,190,2026-03-28
ASSET-00568,Container,43.813974,-79.369669,Kensington Chinatown,Ward 7,West District,Weekly,60,37,44,Medium,41,101,0,63.9,High,255,127,14,190,2026-01-15
ASSET-00569,Park Waste Bin,43.676186,-79.36706,Downtown Yonge East,Ward 25,South District,Daily,81,15,82,Low,64,34,1,42.7,Moderate,255,193,7,170,2026-03-23
ASSET-00570,Public Realm Asset,43.641593,-79.516004,York University Heights,Ward 19,North District,Weekly,59,24,81,High,69,62,0,57.4,High,255,127,14,190,2026-02-23
ASSET-00571,Container,43.609211,-79.522882,Scarborough Village,Ward 19,South District,On demand,59,18,88,Low,61,30,1,34.2,Low,44,160,44,160,2026-03-27
ASSET-00572,Recycling Bin,43.711886,-79.545771,Flemingdon Park,Ward 5,West District,Weekly,5,29,56,Low,60,0,2,23.2,Low,44,160,44,160,2026-04-26
ASSET-00573,Container,43.624327,-79.49664,Scarborough Village,Ward 14,North District,2x weekly,89,44,63,High,49,62,1,79.5,Critical,214,39,40,210,2026-02-23
ASSET-00574,Public Realm Asset,43.597975,-79.439721,Annex,Ward 5,South District,On demand,37,0,67,Medium,66,51,0,33.9,Low,44,160,44,160,2026-03-06
ASSET-00575,Park Waste Bin,43.7938,-79.207983,Flemingdon Park,Ward 24,North District,3x weekly,42,51,51,High,49,74,0,67.0,High,255,127,14,190,2026-02-11
ASSET-00576,Park Waste Bin,43.744648,-79.24001,York University Heights,Ward 5,North District,On demand,40,21,49,Low,50,25,1,35.6,Moderate,255,193,7,170,2026-04-01
ASSET-00577,Park Waste Bin,43.759729,-79.454182,Flemingdon Park,Ward 4,East District,On demand,82,49,55,High,54,32,2,78.4,Critical,214,39,40,210,2026-03-25
ASSET-00578,Public Realm Asset,43.789203,-79.486858,York University Heights,Ward 24,East District,Weekly,36,57,89,Medium,65,114,1,55.9,High,255,127,14,190,2026-01-02
ASSET-00579,Litter Bin,43.665965,-79.360453,Scarborough Village,Ward 5,West District,Daily,100,24,47,Low,42,0,1,54.8,Moderate,255,193,7,170,2026-04-26
ASSET-00580,Park Waste Bin,43.779353,-79.364152,York University Heights,Ward 9,North District,Daily,54,47,77,Low,50,61,0,45.2,Moderate,255,193,7,170,2026-02-24
ASSET-00581,Litter Bin,43.789079,-79.572692,Danforth East York,Ward 15,West District,On demand,42,23,60,Medium,62,76,0,47.1,Moderate,255,193,7,170,2026-02-09
ASSET-00582,Container,43.726676,-79.342551,Scarborough Village,Ward 8,East District,Daily,80,47,94,High,59,0,3,67.3,High,255,127,14,190,2026-04-26
ASSET-00583,Park Waste Bin,43.766774,-79.515915,North York Centre,Ward 2,West District,2x weekly,77,77,45,Medium,33,25,1,74.2,High,255,127,14,190,2026-04-01
ASSET-00584,Recycling Bin,43.640304,-79.592426,York University Heights,Ward 23,East District,On demand,39,54,97,Low,65,71,1,41.3,Moderate,255,193,7,170,2026-02-14
ASSET-00585,Recycling Bin,43.700062,-79.192725,Flemingdon Park,Ward 7,East District,Weekly,67,16,59,High,66,92,2,70.0,High,255,127,14,190,2026-01-24
ASSET-00586,Recycling Bin,43.716073,-79.539662,Annex,Ward 24,West District,Weekly,53,0,55,Low,53,117,2,45.5,Moderate,255,193,7,170,2025-12-30
ASSET-00587,Container,43.719702,-79.389872,High Park North,Ward 5,North District,On demand,83,10,77,Low,66,80,1,48.6,Moderate,255,193,7,170,2026-02-05
ASSET-00588,Public Realm Asset,43.622955,-79.291229,Flemingdon Park,Ward 5,West District,3x weekly,26,61,71,Medium,47,74,0,50.5,Moderate,255,193,7,170,2026-02-11
ASSET-00589,Container,43.772204,-79.308874,York University Heights,Ward 10,South District,On demand,66,0,84,Medium,65,56,1,43.3,Moderate,255,193,7,170,2026-03-01
ASSET-00590,Park Waste Bin,43.742222,-79.328493,North York Centre,Ward 8,North District,On demand,69,41,59,High,41,17,0,64.8,High,255,127,14,190,2026-04-09
ASSET-00591,Recycling Bin,43.742963,-79.363974,Scarborough Village,Ward 18,South District,Daily,56,39,58,Low,55,89,3,56.8,High,255,127,14,190,2026-01-27
ASSET-00592,Park Waste Bin,43.61379,-79.435067,Danforth East York,Ward 12,East District,3x weekly,43,29,77,Medium,57,69,0,45.0,Moderate,255,193,7,170,2026-02-16
ASSET-00593,Container,43.648531,-79.614067,York University Heights,Ward 1,West District,2x weekly,80,53,58,High,49,96,1,84.3,Critical,214,39,40,210,2026-01-20
ASSET-00594,Container,43.708326,-79.580874,Etobicoke Centre,Ward 8,West District,2x weekly,86,40,75,Medium,66,66,0,63.3,High,255,127,14,190,2026-02-19
ASSET-00595,Public Realm Asset,43.645269,-79.576316,High Park North,Ward 18,East District,Daily,16,57,47,Medium,31,102,3,60.0,High,255,127,14,190,2026-01-14
ASSET-00596,Container,43.790932,-79.162038,North York Centre,Ward 15,South District,Daily,48,31,98,High,71,0,3,50.5,Moderate,255,193,7,170,2026-04-26
ASSET-00597,Park Waste Bin,43.682622,-79.310647,North York Centre,Ward 3,West District,3x weekly,88,45,53,Medium,41,4,2,66.2,High,255,127,14,190,2026-04-22
ASSET-00598,Litter Bin,43.619515,-79.353893,Kensington Chinatown,Ward 22,North District,Weekly,37,63,79,High,40,9,1,57.2,High,255,127,14,190,2026-04-17
ASSET-00599,Public Realm Asset,43.704991,-79.284085,York University Heights,Ward 3,North District,Daily,85,61,83,Low,60,58,0,58.7,High,255,127,14,190,2026-02-27
ASSET-00600,Litter Bin,43.785491,-79.529727,Downtown Yonge East,Ward 3,West District,3x weekly,37,47,100,Medium,65,6,2,39.8,Moderate,255,193,7,170,2026-04-20
ASSET-00601,Container,43.609787,-79.593768,Kensington Chinatown,Ward 9,South District,Weekly,60,16,93,Medium,65,133,1,51.2,Moderate,255,193,7,170,2025-12-14
ASSET-00602,Public Realm Asset,43.736688,-79.242769,Danforth East York,Ward 1,South District,Daily,66,18,47,Medium,53,54,2,57.8,High,255,127,14,190,2026-03-03
ASSET-00603,Container,43.660787,-79.337727,Downtown Yonge East,Ward 25,West District,Daily,61,25,55,High,63,76,0,65.3,High,255,127,14,190,2026-02-09
ASSET-00604,Park Waste Bin,43.697222,-79.532629,York University Heights,Ward 10,West District,2x weekly,95,50,97,Medium,56,0,1,58.9,High,255,127,14,190,2026-04-26
ASSET-00605,Litter Bin,43.594815,-79.474744,Agincourt South,Ward 6,North District,3x weekly,72,77,86,Medium,50,35,1,65.5,High,255,127,14,190,2026-03-22
ASSET-00606,Park Waste Bin,43.763938,-79.411076,York University Heights,Ward 5,East District,2x weekly,40,65,57,Medium,46,106,3,69.3,High,255,127,14,190,2026-01-10
ASSET-00607,Recycling Bin,43.724445,-79.174112,Downtown Yonge East,Ward 2,West District,On demand,76,34,65,Low,61,32,1,49.8,Moderate,255,193,7,170,2026-03-25
ASSET-00608,Container,43.627242,-79.317273,Downtown Yonge East,Ward 10,North District,2x weekly,49,34,75,High,65,0,1,52.3,Moderate,255,193,7,170,2026-04-26
ASSET-00609,Container,43.741729,-79.416665,Annex,Ward 6,North District,3x weekly,37,0,43,Low,66,0,1,26.4,Low,44,160,44,160,2026-04-26
ASSET-00610,Recycling Bin,43.624829,-79.400389,Downtown Yonge East,Ward 6,West District,On demand,50,41,80,High,56,49,3,63.9,High,255,127,14,190,2026-03-08
ASSET-00611,Litter Bin,43.61917,-79.439798,High Park North,Ward 22,West District,2x weekly,92,77,45,Medium,37,6,2,79.0,Critical,214,39,40,210,2026-04-20
ASSET-00612,Public Realm Asset,43.79054,-79.354588,Danforth East York,Ward 12,North District,3x weekly,72,21,100,Low,82,90,0,42.8,Moderate,255,193,7,170,2026-01-26
ASSET-00613,Litter Bin,43.720146,-79.202311,Kensington Chinatown,Ward 11,South District,Weekly,85,25,60,Low,64,47,0,51.1,Moderate,255,193,7,170,2026-03-10
ASSET-00614,Container,43.689537,-79.345987,Annex,Ward 19,East District,2x weekly,28,20,72,Medium,61,42,1,36.6,Moderate,255,193,7,170,2026-03-15
ASSET-00615,Park Waste Bin,43.78059,-79.259604,Kensington Chinatown,Ward 8,South District,2x weekly,72,70,100,Medium,47,29,0,57.8,High,255,127,14,190,2026-03-28
ASSET-00616,Public Realm Asset,43.723548,-79.189469,Agincourt South,Ward 15,East District,2x weekly,66,35,81,Medium,61,0,0,45.4,Moderate,255,193,7,170,2026-04-26
ASSET-00617,Recycling Bin,43.691167,-79.32378,York University Heights,Ward 20,West District,2x weekly,57,83,62,Medium,28,29,1,66.1,High,255,127,14,190,2026-03-28
ASSET-00618,Park Waste Bin,43.67814,-79.520487,Flemingdon Park,Ward 21,West District,Daily,50,34,88,Low,60,52,1,38.6,Moderate,255,193,7,170,2026-03-05
ASSET-00619,Litter Bin,43.72524,-79.457573,Etobicoke Centre,Ward 19,South District,On demand,49,36,81,Low,66,60,3,45.2,Moderate,255,193,7,170,2026-02-25
ASSET-00620,Park Waste Bin,43.770413,-79.344661,North York Centre,Ward 18,South District,3x weekly,67,68,81,Low,56,86,0,58.4,High,255,127,14,190,2026-01-30
ASSET-00621,Container,43.640712,-79.332201,Flemingdon Park,Ward 10,North District,Weekly,72,35,100,Medium,66,78,1,55.5,High,255,127,14,190,2026-02-07
ASSET-00622,Public Realm Asset,43.765649,-79.379235,Danforth East York,Ward 17,West District,3x weekly,34,44,76,High,47,21,1,52.5,Moderate,255,193,7,170,2026-04-05
ASSET-00623,Container,43.627574,-79.535149,Annex,Ward 15,North District,3x weekly,76,12,72,High,60,14,2,59.5,High,255,127,14,190,2026-04-12
ASSET-00624,Public Realm Asset,43.707693,-79.397685,Danforth East York,Ward 2,North District,Weekly,51,10,71,High,59,23,1,49.5,Moderate,255,193,7,170,2026-04-03
ASSET-00625,Park Waste Bin,43.60427,-79.587268,Kensington Chinatown,Ward 2,North District,On demand,84,29,74,Low,58,0,0,43.3,Moderate,255,193,7,170,2026-04-26
ASSET-00626,Public Realm Asset,43.810752,-79.5976,Waterfront Communities,Ward 2,East District,Daily,97,79,76,Medium,48,83,1,82.8,Critical,214,39,40,210,2026-02-02
ASSET-00627,Park Waste Bin,43.807573,-79.232604,Etobicoke Centre,Ward 18,North District,Weekly,65,8,66,High,61,50,2,60.2,High,255,127,14,190,2026-03-07
ASSET-00628,Litter Bin,43.618355,-79.381462,North York Centre,Ward 9,South District,3x weekly,52,33,72,Medium,65,41,0,46.8,Moderate,255,193,7,170,2026-03-16
ASSET-00629,Park Waste Bin,43.607654,-79.618074,Agincourt South,Ward 16,West District,On demand,46,9,90,High,75,0,1,40.8,Moderate,255,193,7,170,2026-04-26
ASSET-00630,Recycling Bin,43.685552,-79.608958,Downtown Yonge East,Ward 17,East District,3x weekly,86,68,68,Low,38,0,1,58.9,High,255,127,14,190,2026-04-26
ASSET-00631,Park Waste Bin,43.662534,-79.439152,Etobicoke Centre,Ward 23,West District,3x weekly,40,26,100,Low,67,70,0,30.6,Low,44,160,44,160,2026-02-15
ASSET-00632,Litter Bin,43.745836,-79.368413,Agincourt South,Ward 22,South District,Weekly,55,33,82,Medium,62,24,3,49.8,Moderate,255,193,7,170,2026-04-02
ASSET-00633,Public Realm Asset,43.670486,-79.260084,Waterfront Communities,Ward 8,West District,3x weekly,79,36,70,Low,50,31,1,50.3,Moderate,255,193,7,170,2026-03-26
ASSET-00634,Recycling Bin,43.684225,-79.170018,York University Heights,Ward 17,West District,On demand,62,39,65,High,47,0,1,60.4,High,255,127,14,190,2026-04-26
ASSET-00635,Park Waste Bin,43.686603,-79.353955,Annex,Ward 17,South District,On demand,72,26,94,Low,65,11,0,35.6,Moderate,255,193,7,170,2026-04-15
ASSET-00636,Park Waste Bin,43.685638,-79.367649,Downtown Yonge East,Ward 7,South District,On demand,71,48,60,High,37,61,2,76.9,Critical,214,39,40,210,2026-02-24
ASSET-00637,Recycling Bin,43.620592,-79.546981,Kensington Chinatown,Ward 14,North District,On demand,72,0,57,Medium,67,106,3,61.0,High,255,127,14,190,2026-01-10
ASSET-00638,Park Waste Bin,43.68623,-79.455407,Annex,Ward 24,East District,Weekly,49,12,70,Low,70,123,1,42.8,Moderate,255,193,7,170,2025-12-24
ASSET-00639,Recycling Bin,43.717299,-79.357668,Scarborough Village,Ward 13,North District,Daily,93,78,72,High,34,0,1,81.5,Critical,214,39,40,210,2026-04-26
ASSET-00640,Container,43.769449,-79.360609,York University Heights,Ward 14,North District,On demand,76,20,73,Low,68,38,0,42.7,Moderate,255,193,7,170,2026-03-19
ASSET-00641,Container,43.759056,-79.33935,Etobicoke Centre,Ward 2,West District,Daily,80,14,97,Low,80,56,0,39.8,Moderate,255,193,7,170,2026-03-01
ASSET-00642,Container,43.727839,-79.383694,North York Centre,Ward 1,South District,On demand,38,37,64,Medium,46,0,2,43.6,Moderate,255,193,7,170,2026-04-26
ASSET-00643,Container,43.630114,-79.403041,Scarborough Village,Ward 8,South District,Weekly,23,37,84,Medium,52,49,0,36.5,Moderate,255,193,7,170,2026-03-08
ASSET-00644,Litter Bin,43.709917,-79.207576,Scarborough Village,Ward 5,East District,Weekly,66,21,36,Medium,53,90,1,63.5,High,255,127,14,190,2026-01-26
ASSET-00645,Park Waste Bin,43.776337,-79.42235,Etobicoke Centre,Ward 18,South District,2x weekly,66,61,77,Low,42,79,3,61.9,High,255,127,14,190,2026-02-06
